source_dataset,incident_count,year,state_or_location_field_if_available,cause_category_if_available,incident_type_or_system_type_if_available,total_estimated_cost_if_available,fatalities_if_available,injuries_if_available,ignition_or_fire_field_if_available,release_or_leak_field_if_available,dashboard_risk_note
PHMSA Gas Transmission Incidents,1,2025,OK,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,217236,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2025,OK,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,154054,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,PA,CORROSION FAILURE,TRANSMISSION IN STORAGE FIELD,488395,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,PA,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,15918,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,PA,EQUIPMENT FAILURE,TYPE C GATHERING,9350,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,PA,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,188899,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,PA,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,13571,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,SC,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,396467,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,TN,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,281574,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,TX,CORROSION FAILURE,TYPE C GATHERING,190424,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,TX,EQUIPMENT FAILURE,TYPE C GATHERING,14901043,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2025,TX,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,178564,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,TX,INCORRECT OPERATION,TRANSMISSION SYSTEM,19600,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,TX,INCORRECT OPERATION,TYPE C GATHERING,3305056,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2025,TX,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,155841,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,TX,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,370540,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2025,TX,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,90768,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,TX,OTHER OUTSIDE FORCE DAMAGE,TRANSMISSION SYSTEM,99921,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,UT,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,751665,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,VA,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,272328,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,WI,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,409408,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,WI,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,760111,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,WV,CORROSION FAILURE,TRANSMISSION SYSTEM,1393515,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2025,WV,EQUIPMENT FAILURE,TYPE C GATHERING,26592,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2025,WV,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,1280133,0,0,NO,RUPTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2025,WV,NATURAL FORCE DAMAGE,TRANSMISSION IN STORAGE FIELD,46565,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,WV,NATURAL FORCE DAMAGE,TRANSMISSION IN STORAGE FIELD,195886,0,0,NO,RUPTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,WV,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,155221,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2025,WY,INCORRECT OPERATION,TRANSMISSION SYSTEM,1341103,0,1,YES,RUPTURE,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2025,WY,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,2536032,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,3,2026,TX,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,646662,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,2,2026,LA,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,1369830,0,0,NO,RUPTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,2,2026,TX,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,49532,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,CO,CORROSION FAILURE,TYPE C GATHERING,63867,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,IN,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,1339934,0,0,NO,RUPTURE,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2026,IN,OTHER INCIDENT CAUSE,TRANSMISSION IN STORAGE FIELD,150095,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,KY,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,449515,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,KY,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,1124677,0,0,NO,LEAK,High reported cost group. Review consequence severity and controls.
PHMSA Gas Transmission Incidents,1,2026,LA,CORROSION FAILURE,TYPE C GATHERING,2155550,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2026,LA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,60259,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,LA,NATURAL FORCE DAMAGE,TRANSMISSION IN STORAGE FIELD,43248,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,LA,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,734740,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,LA,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,310371,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,MI,CORROSION FAILURE,TRANSMISSION SYSTEM,704297,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,MI,OTHER INCIDENT CAUSE,TRANSMISSION IN STORAGE FIELD,378886,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2026,MN,MATERIAL FAILURE OF PIPE OR WELD,TRANSMISSION SYSTEM,24424971,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2026,MN,NATURAL FORCE DAMAGE,TRANSMISSION SYSTEM,18244,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,MO,EQUIPMENT FAILURE,TRANSMISSION IN STORAGE FIELD,50,0,1,NO,LEAK,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2026,MS,CORROSION FAILURE,TRANSMISSION SYSTEM,156452,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,MS,CORROSION FAILURE,TRANSMISSION SYSTEM,782474,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,MS,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,16457,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,OH,EXCAVATION DAMAGE,TRANSMISSION SYSTEM,318775,0,0,NO,MECHANICAL PUNCTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,OH,NATURAL FORCE DAMAGE,TYPE C GATHERING,178248,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,OH,NATURAL FORCE DAMAGE,TYPE C GATHERING,28437,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,OK,INCORRECT OPERATION,TRANSMISSION SYSTEM,16896,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,OK,NATURAL FORCE DAMAGE,TYPE C GATHERING,240000,0,0,NO,OTHER,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,OK,OTHER INCIDENT CAUSE,TYPE C GATHERING,132909,0,0,NO,RUPTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,PA,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,72038,0,0,NO,OTHER,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,PA,NATURAL FORCE DAMAGE,TRANSMISSION IN STORAGE FIELD,105379,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,PA,OTHER INCIDENT CAUSE,TYPE C GATHERING,281833,0,1,YES,LEAK,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2026,TX,CORROSION FAILURE,TYPE C GATHERING,81159,0,0,NO,RUPTURE,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,TX,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,464717,0,0,NO,RUPTURE,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,TX,OTHER INCIDENT CAUSE,TRANSMISSION SYSTEM,100,1,2,YES,LEAK,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA Gas Transmission Incidents,1,2026,TX,OTHER INCIDENT CAUSE,TYPE C GATHERING,200167,0,0,NO,LEAK,Use for LNG-style incident risk awareness and trend review.
PHMSA Gas Transmission Incidents,1,2026,TX,OTHER OUTSIDE FORCE DAMAGE,TYPE C GATHERING,103166,0,0,YES,RUPTURE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA Gas Transmission Incidents,1,2026,UT,EQUIPMENT FAILURE,TRANSMISSION SYSTEM,33724,0,0,NO,LEAK,Mechanical integrity theme. Review cause category and asset context.
PHMSA Gas Transmission Incidents,1,2026,WV,NATURAL FORCE DAMAGE,TYPE C GATHERING,106783,0,0,YES,OTHER,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2012,OR,EQUIPMENT FAILURE,OTHER,10000,0,0,NO,OTHER COMMODITY,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2013,MN,EQUIPMENT FAILURE,RELIEF VALVE,1500,0,0,YES,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2014,ID,MATERIAL FAILURE OF PIPE OR WELD,WELD,102855,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2014,TN,NATURAL FORCE DAMAGE,RELIEF VALVE,84504,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2014,WA,INCORRECT OPERATION,IN-PLANT PIPING,46503060,0,1,YES,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,"Higher consequence group. Review injuries/fatalities and cause context; risk-awareness summary, not a formal integrity assessment."
PHMSA LNG Incidents,1,2015,OR,OTHER OUTSIDE FORCE DAMAGE,EMERGENCY SHUT-OFF VALVE (ESV),27829,0,0,NO,NO RELEASE OF COMMODITY INVOLVED,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2015,TX,EQUIPMENT FAILURE,FLANGE/GASKET,4796,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2016,IL,INCORRECT OPERATION,IN-PLANT PIPING,823,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2017,MA,OTHER INCIDENT CAUSE,OTHER,150000,0,0,NO,NO RELEASE OF COMMODITY INVOLVED,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2017,PR,INCORRECT OPERATION,PUMP,80,0,0,YES,NO RELEASE OF COMMODITY INVOLVED,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2018,IA,EQUIPMENT FAILURE,VAPORIZER,542,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2018,LA,EQUIPMENT FAILURE,COLD BOX,179966,0,0,NO,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2018,LA,INCORRECT OPERATION,STORAGE TANK/VESSEL,34012275,0,0,NO,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,High reported cost group. Review consequence severity and controls.
PHMSA LNG Incidents,1,2019,ID,EQUIPMENT FAILURE,COMPRESSOR,10000,0,0,NO,NO RELEASE OF COMMODITY INVOLVED,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2019,IN,EQUIPMENT FAILURE,STORAGE TANK/VESSEL,324851,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2019,LA,OTHER INCIDENT CAUSE,BREAK-AWAY COUPLING,7,0,0,NO,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2019,TX,EQUIPMENT FAILURE,FLANGE/GASKET,45829,0,0,NO,REFRIGERANT GAS,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2019,TX,INCORRECT OPERATION,IN-PLANT PIPING,79592,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2020,GA,EQUIPMENT FAILURE,COMPRESSOR,1004600,0,0,YES,REFRIGERANT GAS,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2020,LA,NATURAL FORCE DAMAGE,RELIEF VALVE,20064,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2020,LA,OTHER INCIDENT CAUSE,OTHER,1162468,0,0,YES,OTHER COMMODITY,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2020,MN,EQUIPMENT FAILURE,RELIEF VALVE,69243,0,0,NO,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2020,TX,EQUIPMENT FAILURE,OTHER,450040,0,0,YES,NO RELEASE OF COMMODITY INVOLVED,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2021,AK,INCORRECT OPERATION,VAPORIZER,0,0,0,NO,NO RELEASE OF COMMODITY INVOLVED,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2021,IA,EQUIPMENT FAILURE,RELIEF VALVE,3715,0,0,NO,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2021,IA,INCORRECT OPERATION,RELIEF VALVE,19960,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2021,IA,OTHER INCIDENT CAUSE,RELIEF VALVE,40,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2021,ID,CORROSION FAILURE,STORAGE TANK/VESSEL,2924361,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,High reported cost group. Review consequence severity and controls.
PHMSA LNG Incidents,1,2021,LA,EQUIPMENT FAILURE,PUMP,200,0,0,NO,LPG (LIQUEFIED PETROLEUM GAS) WHILE BEING HANDLED IN LIQUID PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2021,MN,EQUIPMENT FAILURE,RELIEF VALVE,69243,0,0,NO,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2022,IA,MATERIAL FAILURE OF PIPE OR WELD,WELD,561,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2022,LA,INCORRECT OPERATION,OTHER,17564,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2022,MA,EQUIPMENT FAILURE,OTHER,10000,0,0,NO,NO RELEASE OF COMMODITY INVOLVED,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2022,MN,EQUIPMENT FAILURE,COMPRESSOR,3550,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Mechanical integrity theme. Review cause category and asset context.
PHMSA LNG Incidents,1,2022,NJ,INCORRECT OPERATION,RELIEF VALVE,292,0,0,NO,NATURAL GAS WHILE BEING HANDLED IN GASEOUS PHASE,Use for LNG-style incident risk awareness and trend review.
PHMSA LNG Incidents,1,2022,TX,INCORRECT OPERATION,IN-PLANT PIPING,277684490,0,0,YES,LNG (LIQUEFIED NATURAL GAS) WHILE BEING HANDLED IN LIQUID PHASE,Ignition or fire indicator present. Review emergency response and prevention themes.
PHMSA LNG Incidents,1,2023,IN,EQUIPMENT FAILURE,VAPORIZER,84524,0,0,YES,NO RELEASE OF COMMODITY INVOLVED,Ignition or fire indicator present. Review emergency response and prevention themes.
