WorkOrderID,AssetID,MaintenanceDate,ActionID,MaintenanceType,LaborHours,PartsCost,TotalCost,WorkOrderStatus,CompletionDate,PerformedBy,DataOrigin,IsIllustrative
2895,LNG-MTR-073,2015-11-13,8,Corrective,12.0,12000.0,13800.0,Completed,2015-11-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2896,LNG-MTR-073,2015-11-13,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-11-13,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2897,LNG-GEN-079,2015-11-13,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-11-13,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2898,LNG-GEN-079,2015-11-13,8,Condition-Based,9.0,15000.0,16350.0,Completed,2015-11-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2899,LNG-PMP-081,2015-11-13,1,Predictive,3.0,5500.0,5950.0,Completed,2015-11-13,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2900,LNG-PMP-091,2015-11-13,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2901,LNG-CMP-002,2015-11-14,1,Predictive,3.0,7500.0,7950.0,Completed,2015-11-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2902,LNG-GEN-009,2015-11-14,1,Corrective,4.0,6250.0,6850.0,Completed,2015-11-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2903,LNG-GEN-009,2015-11-14,2,Condition-Based,3.0,3750.0,4200.0,Completed,2015-11-14,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2904,LNG-PMP-096,2015-11-14,1,Predictive,3.0,5500.0,5950.0,Completed,2015-11-14,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2905,LNG-GEN-099,2015-11-14,2,Predictive,3.0,3750.0,4200.0,Completed,2015-11-14,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2906,LNG-CWP-010,2015-11-15,8,Predictive,9.0,13200.0,14550.0,Completed,2015-11-16,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2907,LNG-CWP-010,2015-11-15,4,Predictive,2.25,880.0,1217.5,Completed,2015-11-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2908,LNG-CWP-020,2015-11-15,2,Corrective,4.0,3300.0,3900.0,Completed,2015-11-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2909,LNG-CWP-020,2015-11-15,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2910,LNG-CMP-037,2015-11-15,2,Corrective,4.0,4500.0,5100.0,Completed,2015-11-15,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2911,LNG-CWP-040,2015-11-15,2,Predictive,3.0,3300.0,3750.0,Completed,2015-11-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2912,LNG-CMP-052,2015-11-15,1,Predictive,3.0,7500.0,7950.0,Completed,2015-11-15,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2913,LNG-PMP-066,2015-11-15,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-11-15,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2914,LNG-PMP-066,2015-11-15,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2915,LNG-PMP-001,2015-11-16,2,Predictive,3.0,3300.0,3750.0,Completed,2015-11-16,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2916,LNG-PMP-011,2015-11-16,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-11-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2917,LNG-MTR-023,2015-11-16,1,Condition-Based,3.0,5000.0,5450.0,Completed,2015-11-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2918,LNG-MTR-023,2015-11-16,8,Corrective,12.0,12000.0,13800.0,Completed,2015-11-17,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2919,LNG-GEN-064,2015-11-16,2,Condition-Based,3.0,3750.0,4200.0,Completed,2015-11-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2920,LNG-GEN-069,2015-11-16,8,Predictive,9.0,15000.0,16350.0,Completed,2015-11-17,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2921,LNG-GEN-069,2015-11-16,4,Predictive,2.25,1000.0,1337.5,Completed,2015-11-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2922,LNG-GEN-084,2015-11-16,4,Preventive,3.0,1000.0,1450.0,Completed,2015-11-16,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2923,LNG-CWP-090,2015-11-16,1,Condition-Based,3.0,5500.0,5950.0,Completed,2015-11-16,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2924,LNG-CWP-090,2015-11-16,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-17,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2925,LNG-CMP-092,2015-11-16,4,Predictive,2.25,1200.0,1537.5,Completed,2015-11-16,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2926,LNG-CWP-095,2015-11-16,8,Predictive,9.0,13200.0,14550.0,Completed,2015-11-17,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2927,LNG-MTR-008,2015-11-17,8,Condition-Based,9.0,12000.0,13350.0,Completed,2015-11-18,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2928,LNG-PMP-026,2015-11-17,2,Corrective,4.0,3300.0,3900.0,Completed,2015-11-17,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2929,LNG-PMP-026,2015-11-17,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-11-17,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2930,LNG-CWP-035,2015-11-17,4,Preventive,3.0,880.0,1330.0,Completed,2015-11-17,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2931,LNG-CMP-042,2015-11-17,2,Corrective,4.0,4500.0,5100.0,Completed,2015-11-17,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2932,LNG-MTR-043,2015-11-17,2,Corrective,4.0,3000.0,3600.0,Completed,2015-11-17,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2933,LNG-CWP-055,2015-11-17,2,Condition-Based,3.0,3300.0,3750.0,Completed,2015-11-17,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2934,LNG-MTR-078,2015-11-17,8,Predictive,9.0,12000.0,13350.0,Completed,2015-11-18,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2935,LNG-MTR-003,2015-11-18,1,Condition-Based,3.0,5000.0,5450.0,Completed,2015-11-18,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2936,LNG-MTR-003,2015-11-18,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-11-18,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2937,LNG-PMP-006,2015-11-18,2,Predictive,3.0,3300.0,3750.0,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2938,LNG-PMP-006,2015-11-18,4,Predictive,2.25,880.0,1217.5,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2939,LNG-CMP-012,2015-11-18,1,Predictive,3.0,7500.0,7950.0,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2940,LNG-CMP-012,2015-11-18,4,Predictive,2.25,1200.0,1537.5,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2941,LNG-CMP-022,2015-11-18,1,Condition-Based,3.0,7500.0,7950.0,Completed,2015-11-18,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2942,LNG-CMP-022,2015-11-18,4,Corrective,3.0,1200.0,1650.0,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2943,LNG-PMP-031,2015-11-18,1,Corrective,4.0,5500.0,6100.0,Completed,2015-11-18,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2944,LNG-PMP-031,2015-11-18,8,Corrective,12.0,13200.0,15000.0,Completed,2015-11-19,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2945,LNG-PMP-036,2015-11-18,2,Preventive,4.0,3300.0,3900.0,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2946,LNG-PMP-036,2015-11-18,4,Preventive,3.0,880.0,1330.0,Completed,2015-11-18,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2947,LNG-CWP-045,2015-11-18,1,Predictive,3.0,5500.0,5950.0,Completed,2015-11-18,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2948,LNG-CWP-075,2015-11-18,8,Predictive,9.0,13200.0,14550.0,Completed,2015-11-19,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2949,LNG-PMP-021,2015-11-19,4,Predictive,2.25,880.0,1217.5,Completed,2015-11-19,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2950,LNG-PMP-046,2015-11-19,2,Corrective,4.0,3300.0,3900.0,Completed,2015-11-19,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2951,LNG-PMP-046,2015-11-19,4,Condition-Based,2.25,880.0,1217.5,Completed,2015-11-19,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2952,LNG-CMP-057,2015-11-19,4,Predictive,2.25,1200.0,1537.5,Completed,2015-11-19,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2953,LNG-PMP-086,2015-11-19,2,Corrective,4.0,3300.0,3900.0,Completed,2015-11-19,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2954,LNG-GEN-089,2015-11-19,2,Corrective,4.0,3750.0,4350.0,Completed,2015-11-19,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2955,LNG-GEN-094,2015-11-19,2,Corrective,4.0,3750.0,4350.0,Completed,2015-11-19,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2956,LNG-GEN-094,2015-11-19,4,Corrective,3.0,1000.0,1450.0,Completed,2015-11-19,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2957,LNG-CWP-005,2015-11-20,1,Corrective,4.0,5500.0,6100.0,Completed,2015-11-20,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2958,LNG-CMP-007,2015-11-20,8,Condition-Based,9.0,18000.0,19350.0,Completed,2015-11-21,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2959,LNG-CWP-030,2015-11-20,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-21,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2960,LNG-CMP-047,2015-11-20,2,Corrective,4.0,4500.0,5100.0,Completed,2015-11-20,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2961,LNG-CMP-097,2015-11-20,2,Condition-Based,3.0,4500.0,4950.0,Completed,2015-11-20,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2962,LNG-CMP-097,2015-11-20,4,Corrective,3.0,1200.0,1650.0,Completed,2015-11-20,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2963,LNG-CMP-027,2015-11-21,4,Preventive,3.0,1200.0,1650.0,Completed,2015-11-21,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2964,LNG-CMP-032,2015-11-21,1,Predictive,3.0,7500.0,7950.0,Completed,2015-11-21,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2965,LNG-MTR-013,2015-11-22,8,Predictive,9.0,12000.0,13350.0,Completed,2015-11-23,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2966,LNG-MTR-048,2015-11-22,8,Predictive,9.0,12000.0,13350.0,Completed,2015-11-23,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2967,LNG-PMP-071,2015-11-22,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-23,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2968,LNG-CMP-087,2015-11-23,4,Predictive,2.25,1200.0,1537.5,Completed,2015-11-23,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2969,LNG-GEN-019,2015-11-24,4,Corrective,3.0,1000.0,1450.0,Completed,2015-11-24,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2970,LNG-PMP-061,2015-11-24,2,Corrective,4.0,3300.0,3900.0,Completed,2015-11-24,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2971,LNG-CMP-062,2015-11-24,2,Predictive,3.0,4500.0,4950.0,Completed,2015-11-24,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2972,LNG-MTR-063,2015-11-24,4,Predictive,2.25,800.0,1137.5,Completed,2015-11-24,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2973,LNG-CWP-070,2015-11-24,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-25,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2974,LNG-CWP-080,2015-11-24,8,Condition-Based,9.0,13200.0,14550.0,Completed,2015-11-25,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2975,LNG-CMP-082,2015-11-24,1,Condition-Based,3.0,7500.0,7950.0,Completed,2015-11-24,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2976,LNG-CMP-082,2015-11-24,8,Condition-Based,9.0,18000.0,19350.0,Completed,2015-11-25,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2977,LNG-PMP-056,2015-11-25,2,Corrective,4.0,3300.0,3900.0,Completed,2015-11-25,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2978,LNG-MTR-018,2015-11-26,8,Predictive,9.0,12000.0,13350.0,Completed,2015-11-27,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2979,LNG-GEN-044,2015-11-26,8,Predictive,9.0,15000.0,16350.0,Completed,2015-11-27,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2980,LNG-GEN-049,2015-11-26,2,Corrective,4.0,3750.0,4350.0,Completed,2015-11-26,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2981,LNG-CWP-050,2015-11-26,8,Predictive,9.0,13200.0,14550.0,Completed,2015-11-27,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2982,LNG-GEN-054,2015-11-26,1,Condition-Based,3.0,6250.0,6700.0,Completed,2015-11-26,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2983,LNG-CWP-060,2015-11-26,8,Predictive,9.0,13200.0,14550.0,Completed,2015-11-27,Mechanical Team B,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2984,LNG-CWP-085,2015-11-26,2,Predictive,3.0,3300.0,3750.0,Completed,2015-11-26,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2985,LNG-MTR-098,2015-11-26,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-11-26,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2986,LNG-MTR-098,2015-11-26,8,Corrective,12.0,12000.0,13800.0,Completed,2015-11-27,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2987,LNG-GEN-014,2015-11-27,2,Predictive,3.0,3750.0,4200.0,Completed,2015-11-27,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2988,LNG-GEN-014,2015-11-27,8,Predictive,9.0,15000.0,16350.0,Completed,2015-11-28,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2989,LNG-CMP-017,2015-11-27,2,Corrective,4.0,4500.0,5100.0,Completed,2015-11-27,Mechanical Team A,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2990,LNG-CMP-017,2015-11-27,8,Condition-Based,9.0,18000.0,19350.0,Completed,2015-11-28,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2991,LNG-MTR-028,2015-11-27,8,Condition-Based,9.0,12000.0,13350.0,Completed,2015-11-28,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2992,LNG-MTR-028,2015-11-27,4,Condition-Based,2.25,800.0,1137.5,Completed,2015-11-27,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2993,LNG-MTR-033,2015-11-27,1,Corrective,4.0,5000.0,5600.0,Completed,2015-11-27,Electrical Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2994,LNG-MTR-033,2015-11-27,2,Condition-Based,3.0,3000.0,3450.0,Completed,2015-11-27,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
2995,LNG-GEN-034,2015-11-27,4,Condition-Based,2.25,1000.0,1337.5,Completed,2015-11-27,Reliability Team,Direct/Mapped/Derived/Inferred/Simulated from public Azure PdM maintenance events,True
